id	related_id
GO:1900320	GO:0033240
GO:0010192	GO:0009058
GO:0048387	GO:1902532
GO:0061722	GO:0006090
GO:0062153	GO:0140517
GO:1901370	GO:1901700
GO:0035024	GO:0051058
GO:0046058	GO:0052652
GO:0062134	GO:0062013
GO:0010598	GO:1902494
GO:0015501	GO:0046943
GO:0070309	GO:0000902
GO:0000761	GO:0098610
GO:0018698	GO:0046992
GO:0098803	GO:0032991
GO:0052676	GO:0046568
GO:0045721	GO:0009890
GO:1900893	GO:0019222
GO:0015807	GO:0006865
GO:1902669	GO:0010976
GO:0035979	GO:0004674
GO:0018901	GO:0090345
GO:0102771	GO:0080132
GO:0045821	GO:0033123
GO:1902668	GO:0010977
GO:0010146	GO:0000271
GO:2000969	GO:0032414
GO:0015294	GO:0008324
GO:0035158	GO:0035151
GO:0044689	GO:0016841
GO:1904587	GO:1901698
GO:0015117	GO:0015103
GO:0061553	GO:0071695
GO:1901406	GO:0009896
GO:0061060	GO:0002683
GO:1900339	GO:0062012
GO:0061680	GO:0061718
GO:0046330	GO:0043410
GO:0042122	GO:0000272
GO:0042959	GO:1901682
GO:2000639	GO:1902532
GO:0036183	GO:0042182
GO:0005436	GO:0005315
GO:0034177	GO:0062208
GO:1905008	GO:0032890
GO:1904530	GO:0032091
GO:0034157	GO:1902533
GO:1901334	GO:0008152
GO:0072524	GO:0008152
GO:0042573	GO:0042445
GO:0050184	GO:0016717
GO:0047323	GO:0004674
GO:0034386	GO:0008483
GO:0140217	GO:0032892
GO:1900557	GO:0072339
GO:0015233	GO:0046943
GO:1905013	GO:1902689
GO:0070949	GO:0051709
GO:0047376	GO:0050253
GO:1900901	GO:0009893
GO:0040031	GO:0016180
GO:0140550	GO:0106254
GO:0106335	GO:0016300
GO:0030810	GO:0009891
GO:2001290	GO:0008152
GO:0047977	GO:0004301
GO:0106303	GO:0005976
GO:0106020	GO:0032879
GO:0005340	GO:0015932
GO:1905270	GO:0021895
GO:1900065	GO:1900419
GO:0044539	GO:0098657
GO:0097069	GO:1901701
GO:0004117	GO:0004115
GO:1903180	GO:0009890
GO:0043858	GO:0015101
GO:0035005	GO:0052742
GO:0030418	GO:0008652
GO:0039520	GO:0075071
GO:0006879	GO:0098771
GO:1903625	GO:0009895
GO:0010352	GO:0090452
GO:0030812	GO:0009895
GO:0008514	GO:0022857
GO:1904506	GO:0048585
GO:0035360	GO:1902533
GO:0072714	GO:1901700
GO:0050654	GO:0006790
GO:2000295	GO:0009894
GO:0008137	GO:0003954
GO:0010594	GO:0030334
GO:0034161	GO:0062208
GO:1902073	GO:1902533
GO:0036346	GO:1901699
GO:0019664	GO:0006083
GO:0018888	GO:0090345
GO:0051597	GO:0042221
GO:0019222	GO:0050794
GO:0071224	GO:1901699
GO:0102196	GO:0070524
GO:1901413	GO:0019220
GO:1900577	GO:0046395
GO:0016052	GO:0009056
GO:0080098	GO:0008793
GO:0004117	GO:0047555
GO:0071037	GO:0071027
GO:0045119	GO:0015297
GO:0008655	GO:0072528
GO:0019420	GO:0000103
GO:0071318	GO:1901699
GO:0034151	GO:0062207
GO:0042040	GO:0036211
GO:0034248	GO:0019222
GO:0034164	GO:0039532
GO:0047315	GO:0008483
GO:0050825	GO:0036094
GO:0043738	GO:0016645
GO:0015188	GO:0015101
GO:0071232	GO:1901699
GO:1990215	GO:0044068
GO:1900540	GO:0046395
GO:0015382	GO:0015370
GO:0044875	GO:0004497
GO:0018631	GO:0016712
GO:0042858	GO:0043604
GO:0045847	GO:0032108
GO:2000486	GO:0032891
GO:1990131	GO:1905360
GO:0000253	GO:0033764
GO:0009694	GO:0001676
GO:0031365	GO:0036211
GO:1902171	GO:0050790
GO:1901715	GO:0062012
GO:0018401	GO:0019471
GO:0051379	GO:0042562
GO:0071867	GO:1901698
GO:0140035	GO:0030674
GO:2000147	GO:0048522
GO:1901374	GO:0006810
GO:1903930	GO:0009889
GO:0140735	GO:1901570
GO:0010906	GO:0006109
GO:0009695	GO:0042759
GO:1900902	GO:0009889
GO:0018527	GO:0008131
GO:2000874	GO:0062012
GO:0052582	GO:0016712
GO:0008735	GO:0008410
GO:0044804	GO:0016236
GO:0001761	GO:0046943
GO:0019655	GO:0006067
GO:0042191	GO:0018942
GO:0060130	GO:0048666
GO:2000632	GO:1903799
GO:0018679	GO:0016712
GO:0019658	GO:0006083
GO:0018914	GO:0090345
GO:0043796	GO:0033721
GO:1900982	GO:0009891
GO:0015315	GO:0005452
GO:1904976	GO:1901701
GO:1905032	GO:0048519
GO:1901415	GO:0045935
GO:1901788	GO:1901292
GO:0015728	GO:0006810
GO:0034168	GO:0002683
GO:0042541	GO:0009059
GO:1902341	GO:0034219
GO:0015633	GO:0005385
GO:0046202	GO:0009058
GO:1901730	GO:0046394
GO:0000098	GO:0046395
GO:0008137	GO:0016655
GO:0030547	GO:0140678
GO:0034175	GO:0039531
GO:0000408	GO:1990234
GO:0061990	GO:0016747
GO:0016998	GO:0009057
GO:0031427	GO:1901698
GO:0015416	GO:0043225
GO:0009758	GO:0031667
GO:0006517	GO:0036211
GO:1903175	GO:1901570
GO:1990391	GO:1902494
GO:0032329	GO:0071705
GO:0098745	GO:0032991
GO:0017050	GO:0008481
GO:1901441	GO:0009058
GO:1901281	GO:0046395
GO:1900501	GO:0045936
GO:0015912	GO:0015908
GO:0004362	GO:0016668
GO:0015327	GO:0000099
GO:0042868	GO:0016070
GO:0046503	GO:0016042
GO:1900813	GO:0019752
GO:0061738	GO:0016237
GO:0043858	GO:0015297
GO:0040025	GO:0048513
GO:0039592	GO:0044071
GO:1904147	GO:0042221
GO:0072374	GO:0016712
GO:0019640	GO:0042840
GO:0000770	GO:0042886
GO:0016720	GO:0016717
GO:0009250	GO:0000271
GO:0071057	GO:1902494
GO:0000099	GO:0046943
GO:0060391	GO:1902533
GO:1901684	GO:0015700
GO:0006468	GO:0036211
GO:0046155	GO:1902644
GO:0010964	GO:0060966
GO:0015130	GO:0022857
GO:0045019	GO:0009890
GO:0036125	GO:1990234
GO:0052897	GO:0046592
GO:0097275	GO:0055082
GO:1904536	GO:0032879
GO:1904317	GO:1901699
GO:0000820	GO:0062012
GO:0052929	GO:0070566
GO:1904391	GO:1901698
GO:1901567	GO:0008289
GO:0102280	GO:0008812
GO:0106389	GO:0016301
GO:0002049	GO:0043604
GO:1901322	GO:1901698
GO:0003842	GO:0016620
GO:0016060	GO:1900737
GO:2000807	GO:0032879
GO:0015520	GO:0015297
GO:0071091	GO:1902494
GO:0046306	GO:0016054
GO:0033214	GO:0098657
GO:0003960	GO:0003959
GO:0045091	GO:2001141
GO:0080004	GO:0016705
GO:0009357	GO:0140535
GO:0019628	GO:0072523
GO:0046886	GO:0009891
GO:0010495	GO:0090625
GO:0019740	GO:0031667
GO:1900815	GO:0046394
GO:0150094	GO:0050435
GO:1904585	GO:1901698
GO:0017013	GO:0036211
GO:0070920	GO:0080090
GO:0005253	GO:0008509
GO:0043603	GO:0008152
GO:1904310	GO:1901699
GO:0072751	GO:1901699
GO:0010091	GO:0000902
GO:0042941	GO:1905039
GO:0047151	GO:0016300
GO:0099015	GO:0016032
GO:0043914	GO:0016667
GO:0010024	GO:0043650
GO:0006396	GO:0044238
GO:0009074	GO:0046395
GO:0019520	GO:0005975
GO:1903315	GO:0009892
GO:0150065	GO:0050790
GO:0021707	GO:1905962
GO:1905546	GO:0070887
GO:0015827	GO:0015695
GO:0009401	GO:0098704
GO:0006486	GO:0036211
GO:1903342	GO:0051053
GO:0006877	GO:0098771
GO:0039524	GO:0039656
GO:0010292	GO:0015297
GO:0042799	GO:0016279
GO:0034628	GO:0006531
GO:1900849	GO:0062012
GO:0010312	GO:0061687
GO:0045740	GO:0051054
GO:1901305	GO:0009890
GO:0042864	GO:0046394
GO:1903536	GO:0045913
GO:0002941	GO:0050673
GO:0044565	GO:0032943
GO:0046308	GO:0009056
GO:0052088	GO:0052167
GO:0033050	GO:0072339
GO:0018576	GO:0016702
GO:0009815	GO:0016715
GO:1905429	GO:1901698
GO:1905594	GO:0005488
GO:1900829	GO:0009074
GO:0035023	GO:0051056
GO:0102373	GO:0016712
GO:1902656	GO:0006816
GO:0010523	GO:0051481
GO:0055062	GO:0098771
GO:0048249	GO:0005315
GO:0035938	GO:0035929
GO:0140704	GO:0043168
GO:0008212	GO:0042445
GO:0015801	GO:0046942
GO:0042351	GO:0019673
GO:0044727	GO:0044725
GO:0097393	GO:0006351
GO:0019674	GO:0006163
GO:0042277	GO:0005488
GO:0018592	GO:0016709
GO:0005590	GO:0005581
GO:1901370	GO:1901698
GO:0043862	GO:0015297
GO:0033365	GO:0008104
GO:0036346	GO:1901701
GO:0072716	GO:1901698
GO:0090728	GO:0065007
GO:1900980	GO:0009889
GO:0004318	GO:0016631
GO:0106379	GO:0047429
GO:1900903	GO:0009890
GO:0120292	GO:1903221
GO:0015503	GO:0022821
GO:0009319	GO:0098803
GO:0019500	GO:0009056
GO:0010586	GO:0016070
GO:0062158	GO:0015078
GO:0052659	GO:0004445
GO:0034148	GO:0009968
GO:1905722	GO:0009889
GO:1905120	GO:1901699
GO:0048521	GO:0051241
GO:0046904	GO:0031406
GO:1902894	GO:2000629
GO:0050557	GO:0016810
GO:0030007	GO:0030003
GO:1905625	GO:0034763
GO:0106376	GO:0106359
GO:0000483	GO:0006364
GO:0004970	GO:0015171
GO:0033013	GO:0008152
GO:0042726	GO:0008152
GO:0005254	GO:0015108
GO:0005527	GO:0005488
GO:0098697	GO:1905058
GO:0021547	GO:0048859
GO:0015862	GO:1901642
GO:1902323	GO:0045717
GO:0019442	GO:0043605
GO:0061157	GO:0010629
GO:0044409	GO:0051701
GO:0098963	GO:0098935
GO:0033792	GO:0016616
GO:0003323	GO:0002064
GO:0072577	GO:0006915
GO:0015793	GO:0034219
GO:0004573	GO:0090599
GO:0070961	GO:0051712
GO:0120252	GO:0008152
GO:0140108	GO:0055056
GO:0016603	GO:0140096
GO:0046974	GO:0016279
GO:0046873	GO:0008324
GO:0039580	GO:0052029
GO:0009893	GO:0048522
GO:0046986	GO:0010558
GO:0009032	GO:0016154
GO:1901752	GO:0042758
GO:1903179	GO:0009889
GO:0010562	GO:0009893
GO:0036182	GO:0042180
GO:0001139	GO:0030674
GO:0050101	GO:0016843
GO:2001196	GO:0062013
GO:0042767	GO:0016713
GO:1900976	GO:0009891
GO:0015795	GO:0034219
GO:1903624	GO:0009894
GO:0072489	GO:0055085
GO:2001308	GO:0043603
GO:1901755	GO:0120178
GO:0019658	GO:0019659
GO:1902415	GO:0051098
GO:0036193	GO:0016712
GO:1905541	GO:0032890
GO:0042158	GO:0009059
GO:1901502	GO:0009056
GO:2001154	GO:0043470
GO:1990624	GO:0004857
GO:0015830	GO:0071705
GO:0070214	GO:1902494
GO:0032364	GO:0055082
GO:0036051	GO:0008104
GO:0045252	GO:0045239
GO:0019330	GO:0008152
GO:0051512	GO:0010770
GO:1901136	GO:0009056
GO:0014074	GO:1901698
GO:0009104	GO:0016042
GO:0061538	GO:0015801
GO:0097432	GO:0021895
GO:0034743	GO:1905360
GO:0008207	GO:0042445
GO:0062168	GO:0048523
GO:2000901	GO:1901027
GO:0102627	GO:0016712
GO:1904612	GO:0042221
GO:0015938	GO:0044273
GO:0006569	GO:0042436
GO:1900283	GO:0009895
GO:0009051	GO:1901135
GO:0030544	GO:0051087
GO:0009616	GO:0035194
GO:0009103	GO:0000271
GO:0006307	GO:0006281
GO:1904215	GO:0051223
GO:0051139	GO:0015078
GO:2000998	GO:0009895
GO:0070881	GO:0032890
GO:1905408	GO:0032410
GO:0036288	GO:1901698
GO:1902374	GO:0009894
GO:0030632	GO:0006523
GO:1901606	GO:0009063
GO:0045808	GO:0048585
GO:1902084	GO:0032787
GO:0006637	GO:0006753
GO:1902369	GO:0009895
GO:1902955	GO:0032388
GO:0007212	GO:0007186
GO:0044477	GO:0035738
GO:0010883	GO:0050794
GO:0050812	GO:0019220
GO:1904959	GO:0051341
GO:0009310	GO:0009056
GO:0090120	GO:0032367
GO:1904359	GO:0050793
GO:0051697	GO:0036211
GO:0019650	GO:0006006
GO:1901126	GO:0009056
GO:0045942	GO:0010563
GO:0004090	GO:0008106
GO:0031506	GO:0044036
GO:1990539	GO:0015755
GO:0043759	GO:0031955
GO:1901468	GO:0009896
GO:0036125	GO:1990204
GO:1990813	GO:1903046
GO:2001080	GO:0043169
GO:0036249	GO:0070574
GO:0005697	GO:1902494
GO:0102822	GO:0008757
GO:1900601	GO:0042182
GO:1901327	GO:1901700
GO:0050898	GO:0008152
GO:0072751	GO:1901701
GO:0004475	GO:0070568
GO:0140484	GO:1905039
GO:1903807	GO:0015695
GO:0031669	GO:0051716
GO:1904449	GO:0032891
GO:0046976	GO:0016279
GO:0033144	GO:1902532
GO:1902024	GO:0015807
GO:0002050	GO:0043603
GO:0031250	GO:1902494
GO:0052615	GO:0016712
GO:2001302	GO:0001676
GO:0008753	GO:0003959
GO:0034194	GO:0016052
GO:0015715	GO:0015931
GO:0038186	GO:0004879
GO:0046189	GO:0009058
GO:0052158	GO:0030682
GO:1905039	GO:0046942
GO:0044726	GO:0044725
GO:1901715	GO:0009894
GO:1904505	GO:0080135
GO:0022871	GO:0055056
GO:0042620	GO:0008152
GO:0034590	GO:0008028
GO:0020035	GO:0044650
GO:0006879	GO:0030003
GO:0003322	GO:0002064
GO:0005469	GO:0015297
GO:2000643	GO:0032388
GO:1905085	GO:0019222
GO:1902617	GO:0042221
GO:0090453	GO:0015810
GO:0043705	GO:0043603
GO:1903285	GO:0009896
GO:0015880	GO:0015931
GO:0008104	GO:0070727
GO:0031930	GO:0035556
GO:0072729	GO:0070887
GO:0006414	GO:0009059
GO:0038046	GO:0008528
GO:0045273	GO:1990204
GO:1903636	GO:0033157
GO:0045892	GO:1902679
GO:0097271	GO:0008104
GO:1904351	GO:0042177
GO:2000279	GO:0010558
GO:0010920	GO:0045912
GO:0005338	GO:0015605
GO:0071038	GO:0071027
GO:0019474	GO:0043605
GO:1905626	GO:0034764
GO:0071941	GO:0008152
GO:0052868	GO:0140096
GO:0050061	GO:0102673
GO:0140216	GO:0034763
GO:0006739	GO:0046496
GO:0089713	GO:0005667
GO:0047294	GO:0004659
GO:0098865	GO:0044067
GO:0120253	GO:0009056
GO:1902613	GO:0090101
GO:0048938	GO:0000902
GO:1900962	GO:0009889
GO:1903664	GO:2000241
GO:0097361	GO:0140535
GO:0018352	GO:0036211
GO:1901161	GO:0009056
GO:0070908	GO:0015297
GO:1901463	GO:0009889
GO:0071366	GO:1901699
GO:0008156	GO:0051053
GO:1903638	GO:0090316
GO:0010322	GO:0006109
GO:1900500	GO:0019219
GO:0008643	GO:0006810
GO:0039722	GO:0052029
GO:0090368	GO:0062012
GO:0000101	GO:0071705
GO:0015496	GO:0015297
GO:0046773	GO:0039656
GO:0014054	GO:0032892
GO:0032483	GO:0051056
GO:1900930	GO:0032891
GO:0051470	GO:1905039
GO:1901265	GO:0005488
GO:1900906	GO:0009892
GO:1904311	GO:0010038
GO:0002036	GO:0032890
GO:0003923	GO:0016769
GO:0042858	GO:0046394
GO:0047035	GO:0044594
GO:0039671	GO:0044068
GO:1904276	GO:0046890
GO:0097429	GO:1904091
GO:0072354	GO:0004674
GO:0035730	GO:0043168
GO:1901325	GO:1901698
GO:0033782	GO:0008387
GO:0004153	GO:0016814
GO:1901606	GO:0046395
GO:0030343	GO:0008395
GO:0051176	GO:0009893
GO:1904216	GO:0051222
GO:1902025	GO:0071705
GO:0030711	GO:0048518
GO:1904918	GO:0032974
GO:0061102	GO:0035883
GO:0036115	GO:0072523
GO:0034171	GO:0039531
GO:0015874	GO:0015695
GO:0019730	GO:0140546
GO:0009321	GO:0032991
GO:0070765	GO:1902494
GO:0007610	GO:0032501
GO:0008348	GO:0031348
GO:0006885	GO:0055080
GO:0035846	GO:0003006
GO:0009579	GO:0043232
GO:1900890	GO:0019222
GO:0033232	GO:0033284
GO:0000252	GO:0033764
GO:1904626	GO:0032892
GO:0008494	GO:0045182
GO:0080028	GO:0009058
GO:0031555	GO:0060566
GO:0035275	GO:0005488
GO:0080020	GO:0019220
GO:0070100	GO:0045744
GO:0031495	GO:0051093
GO:0039656	GO:0044068
GO:0075031	GO:0051094
GO:0052776	GO:0019637
GO:0051725	GO:0036211
GO:0006364	GO:0006396
GO:0030097	GO:0048468
GO:0071293	GO:1901701
GO:1990244	GO:0004674
GO:1901464	GO:0009890
GO:0014075	GO:1901698
GO:0097250	GO:0033108
GO:2001057	GO:0008152
GO:0015194	GO:0015101
GO:0039602	GO:0039656
GO:0015938	GO:0072523
GO:0022850	GO:0099589
GO:0042765	GO:1990234
GO:0030956	GO:1902494
GO:0051478	GO:0019752
GO:0019665	GO:0006113
GO:0009892	GO:0048523
GO:1904531	GO:1904616
GO:1901307	GO:0009891
GO:1903964	GO:0006631
GO:0018694	GO:0016713
GO:0006477	GO:0036211
GO:1900541	GO:0046394
GO:0036274	GO:1901698
GO:0015315	GO:0005315
GO:0071408	GO:0070887
GO:0018884	GO:0008152
GO:0015791	GO:0055085
GO:1905827	GO:0062013
GO:0002155	GO:1902531
GO:1900928	GO:0032892
GO:0048766	GO:0000902
GO:2000905	GO:0045912
GO:0034249	GO:0009892
GO:0050214	GO:0008395
GO:0061546	GO:0061545
GO:1905281	GO:0032388
GO:0080144	GO:0055082
GO:0034136	GO:0009968
GO:0015228	GO:0042887
GO:0019829	GO:0008324
GO:0071868	GO:1901699
GO:0060159	GO:0008277
GO:1904726	GO:0010564
GO:0006877	GO:0030003
GO:0090314	GO:1904951
GO:0045949	GO:0010562
GO:0061106	GO:0045665
GO:0014071	GO:0042221
GO:0006623	GO:0006886
GO:0004508	GO:0016712
GO:0008192	GO:0140098
GO:0050292	GO:0008395
GO:2000998	GO:0045912
GO:0008495	GO:0004659
GO:0031125	GO:0031123
GO:0080047	GO:0070568
GO:0046984	GO:0010556
GO:1900160	GO:0051276
GO:1901503	GO:0009058
GO:0030202	GO:0006029
GO:1905835	GO:1901699
GO:1904727	GO:0010948
GO:0045935	GO:0009893
GO:0010587	GO:0006401
GO:0016281	GO:0034518
GO:1902349	GO:1901698
GO:0015539	GO:0046943
GO:1900606	GO:0019752
GO:0045883	GO:0032109
GO:0061816	GO:0016236
GO:0072722	GO:1901698
GO:0048385	GO:1902531
GO:0030877	GO:1902494
GO:0042928	GO:0042886
GO:0030209	GO:0030167
GO:0034152	GO:0009968
GO:1903708	GO:0010720
GO:0015364	GO:0005452
GO:0062122	GO:0016279
GO:0017006	GO:0036211
GO:0015820	GO:0015807
GO:0052840	GO:0008486
GO:0019664	GO:0006089
GO:0015830	GO:1901571
GO:2000374	GO:0019222
GO:0043112	GO:0043170
GO:2000634	GO:1903798
GO:0061105	GO:0045664
GO:0008750	GO:0015453
GO:0032109	GO:0048584
GO:1903343	GO:0051054
GO:0140462	GO:0031507
GO:0009101	GO:0009059
GO:0010856	GO:0010854
GO:0043609	GO:0032107
GO:1900929	GO:0032890
GO:0098672	GO:0052170
GO:1902987	GO:0062014
GO:0051978	GO:0015370
GO:1902893	GO:2000628
GO:0030641	GO:0030003
GO:0044001	GO:0051701
GO:0050316	GO:0047507
GO:0044406	GO:0051701
GO:0061934	GO:0009889
GO:0017177	GO:1902687
GO:1903533	GO:0070201
GO:1904588	GO:1901699
GO:0000162	GO:1902223
GO:0044604	GO:0008514
GO:0005955	GO:0140535
GO:0036184	GO:0042181
GO:1902603	GO:0055085
GO:0018189	GO:0042181
GO:0005219	GO:0048763
GO:1904359	GO:0050794
GO:0015976	GO:0031667
GO:0097338	GO:1901698
GO:0034655	GO:0009056
GO:0030583	GO:0032502
GO:0019444	GO:0009074
GO:0070930	GO:0043686
GO:0019656	GO:0006067
GO:1903666	GO:2000243
GO:0000379	GO:0006396
GO:1901729	GO:0046395
GO:0015880	GO:0072348
GO:1904646	GO:1901699
GO:0030289	GO:0008287
GO:0046154	GO:0019538
GO:0009821	GO:0044550
GO:1904986	GO:0009891
GO:0030929	GO:1902494
GO:1904004	GO:0050679
GO:0062089	GO:0009889
GO:0009496	GO:0009055
GO:0050764	GO:0030100
GO:0003354	GO:0048523
GO:0075297	GO:0010948
GO:0008214	GO:0036211
GO:0042373	GO:0042180
GO:0160012	GO:0160009
GO:2000373	GO:0043085
GO:0010246	GO:0070592
GO:0010904	GO:0019220
GO:1901289	GO:1901292
GO:0006525	GO:1901605
GO:0070332	GO:0140535
GO:0018911	GO:0009056
GO:0080142	GO:0009889
GO:1900805	GO:0043604
GO:2000351	GO:0042981
GO:1904101	GO:1901698
GO:0034157	GO:0062208
GO:0055070	GO:0098771
GO:0052811	GO:0052742
GO:1901577	GO:0009889
GO:0071078	GO:1902494
GO:0015189	GO:0015101
GO:0004164	GO:0008276
GO:1901319	GO:0045913
GO:0052741	GO:0016712
GO:0016601	GO:0007264
GO:0010323	GO:0045912
GO:0006883	GO:0030003
GO:2000216	GO:0062013
GO:0052842	GO:0008486
GO:0043516	GO:0080135
GO:0051453	GO:0065008
GO:0034483	GO:0050698
GO:0031211	GO:0002178
GO:0031928	GO:0022857
GO:1901716	GO:0062014
GO:2000378	GO:0009892
GO:2000352	GO:0043066
GO:2000631	GO:1903798
GO:0015520	GO:0015078
GO:0060194	GO:0006355
GO:0097410	GO:0021895
GO:2000120	GO:0051050
GO:1902351	GO:1901698
GO:1905825	GO:0062012
GO:1902280	GO:0043462
GO:0035402	GO:0004674
GO:0102294	GO:0003854
GO:0015277	GO:0015280
GO:0000316	GO:0098661
GO:1904615	GO:0070887
GO:0043686	GO:0036211
GO:0044696	GO:0001907
GO:0019677	GO:0006195
GO:2000375	GO:0009892
GO:1904406	GO:0009892
GO:0062161	GO:0009889
GO:0008195	GO:0042577
GO:0018143	GO:0036211
GO:0047096	GO:0004508
GO:0051072	GO:0000271
GO:0004152	GO:0016627
GO:0042838	GO:0016052
GO:1904826	GO:0009889
GO:1901559	GO:1901698
GO:0052891	GO:0047606
GO:0047978	GO:0004022
GO:0030200	GO:0044273
GO:0015200	GO:0015101
GO:1900498	GO:0045934
GO:1905232	GO:1901701
GO:0106135	GO:0048523
GO:1900895	GO:0009893
GO:1900576	GO:0019752
GO:0034133	GO:0062208
GO:1990778	GO:0008104
GO:0062176	GO:0006338
GO:1901003	GO:0009892
GO:1901152	GO:0030648
GO:0001716	GO:0008131
GO:0006355	GO:2001141
GO:0052164	GO:0034599
GO:1904102	GO:1901699
GO:0015819	GO:1902022
GO:0046376	GO:0006753
GO:0061724	GO:0016236
GO:0061059	GO:0062208
GO:0015171	GO:0022857
GO:0000444	GO:0000940
GO:1901684	GO:0055085
GO:1901886	GO:0072523
GO:0120213	GO:0062012
GO:0045038	GO:0090150
GO:0008796	GO:0016462
GO:1900484	GO:0090317
GO:1905157	GO:0009893
GO:1905086	GO:0009892
GO:1990817	GO:0070566
GO:0061907	GO:0032413
GO:0140413	GO:0015103
GO:0004077	GO:0016879
GO:1901438	GO:0009892
GO:0030164	GO:0030163
GO:0030208	GO:0072330
GO:0010318	GO:1902494
GO:1902908	GO:0050794
GO:0033862	GO:0050145
GO:0008553	GO:0015078
GO:0033615	GO:0033108
GO:0044024	GO:0004674
GO:1902688	GO:1900542
GO:1905534	GO:0032892
GO:1902224	GO:0044281
GO:0050183	GO:0016716
GO:0006869	GO:0006810
GO:0090614	GO:0016814
GO:1901109	GO:0042181
GO:0042450	GO:0006525
GO:0008652	GO:0009058
GO:0015813	GO:0051938
GO:0006734	GO:0046496
GO:0032788	GO:0019752
GO:1900330	GO:0033238
GO:1901465	GO:0009891
GO:0050158	GO:0004152
GO:0034654	GO:0009058
GO:2000967	GO:0009895
GO:0097080	GO:0055085
GO:0006110	GO:0033121
GO:0004971	GO:0022890
GO:0106402	GO:1901137
GO:0015826	GO:0071705
GO:0035431	GO:0034763
GO:0030417	GO:0006520
GO:0140587	GO:0031490
GO:0042572	GO:0042445
GO:0010722	GO:0050790
GO:0031422	GO:0033202
GO:1900963	GO:0009890
GO:1903580	GO:1900544
GO:0015778	GO:0034219
GO:1900923	GO:0032890
GO:1904493	GO:0036094
GO:0047018	GO:0004022
GO:0070089	GO:0099094
GO:0006548	GO:0009074
GO:0033484	GO:0055082
GO:1902755	GO:0006793
GO:1903282	GO:0051341
GO:1900927	GO:0032891
GO:0035434	GO:0098655
GO:0046184	GO:0009058
GO:0000760	GO:2000241
GO:0016055	GO:0007166
GO:0097638	GO:0015695
GO:0052156	GO:0052553
GO:0033943	GO:0004565
GO:0051724	GO:0000295
GO:2000255	GO:2000242
GO:0047671	GO:0016881
GO:0061680	GO:0019595
GO:0006091	GO:0008152
GO:0070212	GO:0043687
GO:0072371	GO:0004674
GO:0019664	GO:0015942
GO:0045456	GO:0042446
GO:0018980	GO:0090345
GO:0048520	GO:0051240
GO:0033812	GO:0003988
GO:1901401	GO:0019222
GO:0018942	GO:0008152
GO:0044347	GO:0010383
GO:0046271	GO:0009056
GO:1904113	GO:0048523
GO:0010835	GO:0051338
GO:0010566	GO:0009889
GO:0002951	GO:0008242
GO:0015913	GO:0015912
GO:2000640	GO:1902533
GO:1901029	GO:0035795
GO:0061716	GO:0006405
GO:0033322	GO:0046394
GO:2001304	GO:0001676
GO:0052871	GO:0016712
GO:1900495	GO:0045936
GO:1903166	GO:0070887
GO:0071231	GO:1901699
GO:0106279	GO:0045936
GO:1905829	GO:0050995
GO:0015312	GO:0015297
GO:0071710	GO:0009059
GO:1990636	GO:0044848
GO:0006703	GO:0042446
GO:1900904	GO:0009891
GO:0070525	GO:0006399
GO:1902610	GO:0042221
GO:0033590	GO:1901698
GO:0001907	GO:0031640
GO:1900851	GO:0062013
GO:0006821	GO:0006820
GO:0050650	GO:0006024
GO:0015937	GO:1901293
GO:0017148	GO:0051248
GO:0006412	GO:0019538
GO:1903535	GO:0045912
GO:0050652	GO:0000271
GO:0098771	GO:0048878
GO:0055071	GO:0098771
GO:1903060	GO:0010558
GO:2000637	GO:1900370
GO:1900781	GO:0035835
GO:1901345	GO:1901698
GO:0030651	GO:0043604
GO:0046439	GO:0009069
GO:0070331	GO:1902494
GO:0046618	GO:0140352
GO:0050340	GO:0008253
GO:0070864	GO:0110165
GO:0044524	GO:0036211
GO:0015801	GO:0071705
GO:1904213	GO:1903960
GO:0071521	GO:1905360
GO:1901466	GO:0062012
GO:0035349	GO:0072530
GO:0035883	GO:0030855
GO:0005283	GO:0015370
GO:0045808	GO:0048523
GO:0034081	GO:1902494
GO:0050108	GO:0016791
GO:0019783	GO:0008233
GO:0052742	GO:0001727
GO:0046182	GO:0016051
GO:0052658	GO:0004445
GO:1900601	GO:0046395
GO:0052009	GO:0044278
GO:0046155	GO:0046164
GO:0061141	GO:1903251
GO:1904975	GO:1901698
GO:0004355	GO:0015930
GO:0018873	GO:0090345
GO:0002936	GO:0043604
GO:2000645	GO:0009895
GO:0003707	GO:0004879
GO:0046936	GO:0016814
GO:0097457	GO:0030424
GO:1902947	GO:0071900
GO:2000867	GO:2000831
GO:0052112	GO:0052111
GO:2000773	GO:0048523
GO:0030394	GO:0019752
GO:0103016	GO:0140101
GO:1901036	GO:0034764
GO:1901962	GO:0055085
GO:0016598	GO:0036211
GO:0102910	GO:0003674
GO:1900500	GO:0019220
GO:0005461	GO:0046943
GO:0034141	GO:1902533
GO:1900630	GO:0009058
GO:0044036	GO:0043170
GO:1903637	GO:0090317
GO:0060636	GO:0010558
GO:0006795	GO:0051174
GO:1904809	GO:0032386
GO:0002179	GO:0002178
GO:0046210	GO:0009056
GO:0019289	GO:0046394
GO:0042942	GO:1905039
GO:0097361	GO:1990229
GO:1904350	GO:0042176
GO:0015657	GO:0005343
GO:0050762	GO:0009056
GO:1904679	GO:0015791
GO:0016078	GO:0006401
GO:0003995	GO:0052890
